Quarter;District;Municipality;Parish;Maximum Admissible Power (kW);Connection points for electric vehicles charging stations;DistrictCode;DistrictMunicipalityCode;DistrictMunicipalityParishCode
2025T2;Porto;Porto;Ramalde;27.6;1;13;1312;131211
2025T2;Porto;Porto;Ramalde;1260.0;1;13;1312;131211
2025T2;Porto;Porto;Bonfim;110.0;1;13;1312;131202
2025T2;Porto;Porto;Bonfim;20.7;1;13;1312;131202
2025T2;Porto;Porto;Paranhos;27.6;1;13;1312;131210
2025T2;Porto;Penafiel;Penafiel;41.4;2;13;1311;131139
2025T2;Porto;Vila do Conde;Vila do Conde;200.0;1;13;1316;131628
2025T2;Porto;Vila do Conde;Vila do Conde;472.5;1;13;1316;131628
2025T2;Porto;Vila do Conde;Bagunte, Ferreiró, Outeiro Maior e Parada;17.25;1;13;1316;131631
2025T2;Porto;Vila do Conde;Modivas;1250.0;1;13;1316;131617
2025T2;Porto;Lousada;Torno;41.4;1;13;1305;130525
2025T2;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;13.8;4;13;1308;130813
2025T2;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;10.35;6;13;1308;130813
2025T2;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;17.25;2;13;1308;130813
2025T2;Porto;Paredes;Gandra;110.4;1;13;1310;131011
2025T2;Porto;Maia;Moreira;472.5;2;13;1306;130609
2025T2;Porto;Gondomar;Fânzeres e São Pedro da Cova;145.0;1;13;1304;130413
2025T2;Porto;Valongo;Alfena;100.0;1;13;1315;131501
2025T2;Porto;Valongo;Campo e Sobrado;250.0;1;13;1315;131506
2025T2;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;69.0;1;13;1317;131727
2025T2;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;200.0;1;13;1317;131730
2025T2;Porto;Trofa;Bougado (São Martinho e Santiago);250.0;2;13;1318;131810
2025T2;Porto;Paredes;Paredes;20.7;1;13;1310;131025
2025T2;Porto;Marco de Canaveses;Marco;250.0;1;13;1307;130736
2025T2;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;250.0;1;13;1317;131727
2025T2;Porto;Vila Nova de Gaia;Santa Marinha e São Pedro da Afurada;6.9;4;13;1317;131730
2025T2;Porto;Baião;Ancede e Ribadouro;300.0;1;13;1302;130221
2025T2;Porto;Valongo;Valongo;630.0;2;13;1315;131505
2025T2;Porto;Porto;Paranhos;69.3;1;13;1312;131210
2025T2;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;198.0;1;13;1312;131217
2025T2;Porto;Porto;Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória;27.6;1;13;1312;131217
2025T2;Porto;Porto;Lordelo do Ouro e Massarelos;10.35;3;13;1312;131218
2025T2;Porto;Gondomar;Rio Tinto;200.0;1;13;1304;130408
2025T2;Porto;Gondomar;Rio Tinto;34.5;1;13;1304;130408
2025T2;Porto;Gondomar;Rio Tinto;630.0;1;13;1304;130408
2025T2;Porto;Gondomar;Baguim do Monte (Rio Tinto);400.0;1;13;1304;130412
2025T2;Porto;Gondomar;Fânzeres e São Pedro da Cova;110.0;2;13;1304;130413
2025T2;Porto;Vila Nova de Gaia;Sandim, Olival, Lever e Crestuma;10.35;3;13;1317;131729
2025T2;Porto;Matosinhos;Matosinhos e Leça da Palmeira;10.35;3;13;1308;130812
2025T2;Porto;Maia;Nogueira e Silva Escura;6.9;3;13;1306;130620
2025T2;Porto;Maia;Cidade da Maia;27.6;2;13;1306;130619
2025T2;Porto;Maia;Cidade da Maia;6.9;4;13;1306;130619
2025T2;Porto;Póvoa de Varzim;Póvoa de Varzim, Beiriz e Argivai;13.8;1;13;1313;131315
2025T2;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;6.9;2;13;1313;131313
2025T2;Porto;Penafiel;Penafiel;250.0;1;13;1311;131139
2025T2;Porto;Penafiel;Penafiel;180.0;1;13;1311;131139
2025T2;Porto;Penafiel;Termas de São Vicente;120.0;1;13;1311;131143
2025T2;Porto;Vila do Conde;Bagunte, Ferreiró, Outeiro Maior e Parada;10.35;1;13;1316;131631
2025T2;Porto;Paços de Ferreira;Paços de Ferreira;472.5;1;13;1309;130918
2025T2;Porto;Paços de Ferreira;Paços de Ferreira;6.9;2;13;1309;130918
2025T2;Porto;Lousada;Silvares, Pias, Nogueira e Alvarenga;250.0;1;13;1305;130532
2025T2;Porto;Póvoa de Varzim;AVer-o-Mar, Amorim e Terroso;10.35;2;13;1313;131313
2025T2;Porto;Póvoa de Varzim;Póvoa de Varzim, Beiriz e Argivai;20.7;4;13;1313;131315
2025T2;Porto;Amarante;Amarante (São Gonçalo), Madalena, Cepelos e Gatão;78.4;1;13;1301;130142
2025T2;Porto;Porto;Lordelo do Ouro e Massarelos;20.7;3;13;1312;131218
2025T2;Porto;Maia;Cidade da Maia;6000.0;1;13;1306;130619
2025T2;Porto;Maia;Cidade da Maia;17.25;2;13;1306;130619
2025T2;Porto;Maia;Moreira;13.8;2;13;1306;130609
2025T2;Porto;Matosinhos;Matosinhos e Leça da Palmeira;75.0;1;13;1308;130812
2025T2;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;350.0;1;13;1308;130814
2025T2;Porto;Matosinhos;São Mamede de Infesta e Senhora da Hora;150.0;1;13;1308;130814
2025T2;Porto;Vila do Conde;Vila do Conde;60.0;1;13;1316;131628
2025T2;Porto;Vila Nova de Gaia;Mafamude e Vilar do Paraíso;34.5;1;13;1317;131727
